date,continent,city,theme,is_global,importance
2024-10-15,North America,Chicago,NFL,False,0.48
2024-09-27,South America,Buenos Aires,Global Trade,True,0.14
2024-10-07,Europe,Madrid,International Relations,True,0.98
2024-10-17,North America,New York,International Relations,True,0.27
2024-10-02,Oceania,Auckland,Rugby,False,0.64
2024-10-14,Asia,Shanghai,Great Wall,False,0.6
2024-09-18,Europe,Madrid,Champions League,False,0.34
2024-10-15,South America,Bogotá,Latin Music,False,0.33
2024-10-05,Asia,Bangkok,Bollywood,False,0.67
2024-09-29,South America,Lima,Global Economy,True,0.59
2024-10-02,South America,Santiago,Latin Music,False,0.79
2024-09-18,Oceania,Auckland,Great Barrier Reef,False,0.87
2024-09-18,Europe,Berlin,Champions League,False,0.55
2024-10-07,Europe,London,Technology Advancements,True,0.25
2024-09-19,Europe,London,Royal Families,False,0.54
2024-10-05,Africa,Johannesburg,African Union,False,0.68
2024-10-05,Africa,Nairobi,Global Economy,True,0.57
2024-10-08,Asia,Mumbai,Global Trade,True,0.66
2024-10-17,Europe,Madrid,Space Exploration,True,0.63
2024-09-23,Africa,Nairobi,Nile River,False,0.82
2024-10-01,Africa,Casablanca,Sahara Desert,False,0.89
2024-10-07,Oceania,Sydney,Indigenous Rights,False,0.39
2024-10-05,Oceania,Perth,Technology Advancements,True,0.74
2024-10-08,Asia,Bangkok,Bollywood,False,0.7
2024-09-29,South America,São Paulo,Technology Advancements,True,0.93
2024-10-17,Europe,Berlin,Royal Families,False,0.5
2024-10-13,North America,Mexico City,NFL,False,0.23
2024-09-20,South America,Bogotá,Amazon Rainforest,False,0.75
2024-10-17,Oceania,Auckland,Global Economy,True,0.7
2024-10-01,South America,Buenos Aires,Carnival,False,0.48
2024-09-20,Oceania,Perth,Great Barrier Reef,False,0.94
2024-10-17,North America,Mexico City,NFL,False,0.83
2024-09-27,Europe,Rome,Cybersecurity,True,0.44
2024-10-09,Oceania,Brisbane,Outback,False,0.41
2024-10-15,Asia,Bangkok,Silk Road,False,0.26
2024-10-01,Oceania,Sydney,Great Barrier Reef,False,0.46
2024-09-24,South America,Buenos Aires,Carnival,False,0.11
2024-09-23,Oceania,Brisbane,Rugby,False,0.49
2024-10-10,Africa,Lagos,Nile River,False,0.57
2024-10-16,South America,São Paulo,Global Trade,True,0.39
2024-10-16,Europe,Paris,Renewable Energy,True,0.3
2024-09-17,Africa,Lagos,Nile River,False,0.25
2024-09-29,Oceania,Sydney,Great Barrier Reef,False,0.25
2024-09-28,Europe,Rome,Brexit,False,0.57
2024-10-05,Asia,Tokyo,Great Wall,False,0.49
2024-10-11,Africa,Cairo,Safaris,False,0.75
2024-09-28,South America,São Paulo,Carnival,False,0.99
2024-09-20,North America,New York,Global Trade,True,0.67
2024-10-17,Africa,Lagos,Sahara Desert,False,0.15
2024-10-02,North America,Los Angeles,US Politics,False,0.46
2024-10-02,Oceania,Brisbane,Rugby,False,0.34
2024-10-02,Asia,Shanghai,Sumo Wrestling,False,0.75
2024-09-26,Asia,Shanghai,Artificial Intelligence,True,0.21
2024-10-01,North America,Toronto,Silicon Valley,False,0.8
2024-10-12,Oceania,Perth,Climate Change,True,0.76
2024-10-09,Asia,Seoul,Silk Road,False,0.51
2024-09-21,Africa,Johannesburg,Wildlife Conservation,False,0.48
2024-10-03,Africa,Cairo,Safaris,False,0.45
2024-09-17,Oceania,Melbourne,Great Barrier Reef,False,0.54
2024-10-10,Europe,Berlin,Royal Families,False,0.73
2024-10-06,Asia,Shanghai,Sumo Wrestling,False,0.85
2024-10-02,Asia,Mumbai,Health and Pandemics,True,0.84
2024-10-17,Africa,Nairobi,Safaris,False,0.84
2024-10-05,Europe,Berlin,Art Exhibitions,False,0.32
2024-10-16,Oceania,Perth,Indigenous Rights,False,0.36
2024-10-13,Africa,Casablanca,African Union,False,0.49
2024-09-30,Oceania,Auckland,Kangaroos,False,0.18
2024-09-17,South America,Santiago,Soccer,False,0.79
2024-09-27,South America,Lima,Global Economy,True,0.49
2024-10-03,Oceania,Auckland,Kangaroos,False,0.14
2024-09-22,Africa,Lagos,African Union,False,0.95
2024-09-23,Asia,Mumbai,Space Exploration,True,0.88
2024-10-13,Europe,Madrid,Royal Families,False,0.11
2024-10-07,North America,New York,Wall Street,False,1.0
2024-10-07,South America,São Paulo,Climate Change,True,0.95
2024-10-13,North America,Mexico City,Wall Street,False,0.14
2024-10-02,Oceania,Perth,Rugby,False,0.84
2024-10-09,North America,Toronto,Wall Street,False,0.47
2024-09-29,Oceania,Brisbane,Kangaroos,False,0.12
2024-10-13,Asia,Shanghai,K-pop,False,0.46
2024-09-18,Oceania,Sydney,Great Barrier Reef,False,0.84
2024-10-17,Africa,Johannesburg,Wildlife Conservation,False,0.11
2024-10-06,South America,Lima,Latin Music,False,0.1
2024-09-27,South America,Bogotá,Andes Mountains,False,0.29
2024-10-17,Europe,Paris,Royal Families,False,0.51
2024-09-17,South America,Santiago,Amazon Rainforest,False,0.92
2024-10-15,South America,São Paulo,Andes Mountains,False,0.5
2024-09-28,Asia,Tokyo,Technology Advancements,True,0.78
2024-10-11,Africa,Lagos,Space Exploration,True,0.34
2024-09-29,South America,Bogotá,Renewable Energy,True,0.64
2024-10-09,Oceania,Brisbane,Great Barrier Reef,False,0.83
2024-10-02,North America,Los Angeles,Wall Street,False,0.26
2024-09-22,North America,Toronto,US Politics,False,0.23
2024-10-10,Europe,Paris,Global Economy,True,0.53
2024-10-06,Asia,Bangkok,Great Wall,False,0.92
2024-09-18,Asia,Tokyo,Artificial Intelligence,True,0.78
2024-09-17,Asia,Mumbai,Global Trade,True,0.49
2024-10-02,Oceania,Perth,Great Barrier Reef,False,0.93
2024-10-10,Asia,Tokyo,Bollywood,False,0.72
2024-10-13,North America,Toronto,Global Economy,True,0.4
2024-10-07,South America,São Paulo,Carnival,False,0.46
2024-10-08,North America,Los Angeles,Hollywood,False,0.5
2024-10-03,Europe,Madrid,Royal Families,False,0.45
2024-09-26,Europe,Madrid,Global Economy,True,0.59
2024-09-28,Europe,Rome,Brexit,False,0.25
2024-09-24,North America,Mexico City,Hollywood,False,0.91
2024-10-01,South America,Santiago,Global Economy,True,0.65
2024-09-22,North America,Mexico City,Silicon Valley,False,0.66
2024-10-02,Europe,London,Art Exhibitions,False,0.32
2024-09-28,Africa,Cairo,Climate Change,True,0.31
2024-09-21,North America,Chicago,Wall Street,False,0.23
2024-09-29,South America,Lima,Global Trade,True,0.37
2024-09-22,Europe,Rome,Brexit,False,0.8
2024-09-21,Africa,Johannesburg,Space Exploration,True,0.73
2024-09-24,North America,Toronto,Hollywood,False,0.88
2024-09-30,Europe,Madrid,Royal Families,False,0.86
2024-10-11,Africa,Lagos,Wildlife Conservation,False,0.8
2024-10-05,North America,Toronto,Space Exploration,True,0.93
2024-10-12,Asia,Tokyo,Sumo Wrestling,False,0.2
2024-10-11,Africa,Johannesburg,Wildlife Conservation,False,0.7
2024-10-02,South America,Buenos Aires,Latin Music,False,0.41
2024-10-08,Europe,Paris,European Union,False,0.66
2024-10-12,South America,São Paulo,Latin Music,False,0.41
2024-10-16,Asia,Bangkok,Bollywood,False,0.71
2024-10-11,South America,Bogotá,Latin Music,False,0.49
2024-09-23,Europe,Madrid,Cybersecurity,True,0.33
2024-09-19,South America,Buenos Aires,Amazon Rainforest,False,0.93
2024-10-16,Europe,Paris,Art Exhibitions,False,0.94
2024-10-07,Africa,Cairo,Health and Pandemics,True,0.27
2024-10-02,North America,Toronto,NFL,False,0.69
2024-09-24,Africa,Johannesburg,Safaris,False,0.53
2024-10-16,Asia,Shanghai,Global Trade,True,0.21
2024-09-25,Africa,Casablanca,Global Economy,True,0.68
2024-09-23,Europe,Paris,Art Exhibitions,False,0.41
2024-09-30,Europe,London,Health and Pandemics,True,0.52
2024-10-09,Oceania,Perth,Outback,False,0.9
2024-10-04,North America,Mexico City,US Politics,False,0.6
2024-10-15,Europe,London,Global Economy,True,0.43
2024-10-07,South America,Lima,Renewable Energy,True,0.61
2024-10-01,Oceania,Melbourne,Outback,False,0.74
2024-09-18,Asia,Mumbai,Bollywood,False,0.19
2024-10-16,North America,Chicago,Renewable Energy,True,0.18
2024-10-01,Africa,Lagos,Technology Advancements,True,0.15
2024-09-22,Africa,Casablanca,Wildlife Conservation,False,0.72
2024-10-02,North America,Los Angeles,US Politics,False,0.88
2024-10-15,North America,Toronto,Cybersecurity,True,0.61
2024-10-03,Europe,London,Global Economy,True,0.3
2024-10-11,North America,Chicago,Wall Street,False,0.14
2024-10-01,Africa,Johannesburg,African Union,False,0.59
2024-10-08,North America,Mexico City,US Politics,False,0.58
2024-09-29,South America,São Paulo,Latin Music,False,0.12
2024-09-29,Europe,Paris,Global Trade,True,0.17
2024-10-01,Oceania,Auckland,Outback,False,0.95
2024-09-17,South America,Lima,Carnival,False,0.95
2024-09-28,Oceania,Auckland,Rugby,False,0.32
2024-09-21,Asia,Tokyo,Technology Advancements,True,0.39
2024-10-13,Asia,Shanghai,Silk Road,False,0.79
2024-10-14,Africa,Nairobi,Nile River,False,0.85
2024-10-16,North America,Toronto,Wall Street,False,0.52
2024-10-05,Africa,Casablanca,African Union,False,0.86
2024-10-10,Asia,Bangkok,Bollywood,False,0.39
2024-09-27,Europe,London,International Relations,True,0.81
2024-10-02,Oceania,Melbourne,Outback,False,0.53
2024-10-09,Asia,Bangkok,Global Trade,True,0.5
2024-10-03,Africa,Johannesburg,Sahara Desert,False,0.33
2024-09-26,Africa,Johannesburg,Safaris,False,0.82
2024-09-25,Asia,Tokyo,International Relations,True,0.36
2024-09-23,South America,São Paulo,Space Exploration,True,0.87
2024-10-06,Oceania,Melbourne,Renewable Energy,True,0.58
2024-10-12,Europe,Paris,Global Trade,True,0.36
2024-10-11,Africa,Lagos,Wildlife Conservation,False,0.71
2024-10-13,North America,Mexico City,Wall Street,False,0.91
2024-09-18,Europe,Paris,Cybersecurity,True,0.19
2024-09-17,South America,Buenos Aires,Soccer,False,0.24
2024-09-24,Africa,Johannesburg,Safaris,False,0.89
2024-10-11,North America,Chicago,Renewable Energy,True,0.14
2024-10-07,Africa,Nairobi,Wildlife Conservation,False,0.26
2024-09-27,North America,Chicago,Global Trade,True,0.3
2024-10-11,Asia,Tokyo,Bollywood,False,0.49
2024-10-07,Europe,Berlin,Royal Families,False,0.32
2024-09-23,Europe,Berlin,European Union,False,0.53
2024-09-29,North America,Toronto,Renewable Energy,True,0.61
2024-10-12,Europe,London,Artificial Intelligence,True,0.47
2024-10-09,Africa,Casablanca,Renewable Energy,True,0.76
2024-10-14,Europe,Paris,Art Exhibitions,False,0.68
2024-10-12,Asia,Tokyo,Bollywood,False,0.62
2024-10-12,Europe,London,European Union,False,0.31
2024-09-29,Africa,Lagos,International Relations,True,0.78
2024-10-08,Africa,Lagos,Sahara Desert,False,0.3
2024-09-19,North America,Chicago,Wall Street,False,0.15
2024-09-24,Europe,Rome,Brexit,False,0.89
2024-10-13,South America,São Paulo,Soccer,False,0.17
2024-09-27,North America,Mexico City,Silicon Valley,False,0.3
2024-10-05,Europe,Berlin,Royal Families,False,0.75
2024-09-30,Asia,Mumbai,Great Wall,False,0.24
2024-09-17,North America,New York,US Politics,False,0.17
2024-10-02,Africa,Johannesburg,Nile River,False,0.12
2024-10-10,South America,Bogotá,Health and Pandemics,True,0.4
2024-10-05,North America,New York,Hollywood,False,0.6
2024-10-06,Asia,Seoul,International Relations,True,0.91
2024-10-05,Africa,Cairo,Safaris,False,0.87
2024-09-29,Asia,Mumbai,Bollywood,False,0.61
2024-10-04,Europe,Rome,Champions League,False,0.5
2024-10-12,Asia,Seoul,K-pop,False,0.52
2024-10-11,South America,Santiago,Amazon Rainforest,False,0.13
2024-10-05,Europe,Madrid,Artificial Intelligence,True,0.39
2024-10-08,South America,Bogotá,Amazon Rainforest,False,0.59
2024-09-23,South America,Buenos Aires,Latin Music,False,0.14
2024-10-11,Asia,Seoul,Bollywood,False,0.38
2024-09-27,North America,Mexico City,Silicon Valley,False,0.32
2024-10-01,Asia,Mumbai,Space Exploration,True,0.59
2024-10-13,North America,Mexico City,Silicon Valley,False,0.2
2024-09-20,Oceania,Perth,Outback,False,0.28
2024-10-04,Africa,Nairobi,Space Exploration,True,0.8
2024-09-30,South America,Santiago,Soccer,False,0.3
2024-09-17,South America,São Paulo,Soccer,False,0.12
2024-10-11,Africa,Cairo,Global Trade,True,0.67
2024-09-24,Oceania,Melbourne,Indigenous Rights,False,0.33
2024-10-10,Oceania,Brisbane,Climate Change,True,0.48
2024-10-11,Africa,Casablanca,Sahara Desert,False,0.96
2024-09-27,Europe,Paris,Champions League,False,0.41
2024-09-27,Europe,Paris,Art Exhibitions,False,0.6
2024-10-07,North America,Toronto,Technology Advancements,True,0.89
2024-10-08,South America,Bogotá,Amazon Rainforest,False,0.18
2024-10-05,North America,Los Angeles,Silicon Valley,False,0.87
2024-10-01,North America,Los Angeles,Renewable Energy,True,0.96
2024-10-13,Asia,Seoul,Sumo Wrestling,False,0.5
2024-10-14,Africa,Johannesburg,Wildlife Conservation,False,0.1
2024-09-28,Europe,Berlin,Champions League,False,0.66
2024-10-14,Europe,Berlin,Artificial Intelligence,True,0.9
2024-09-18,South America,Buenos Aires,Soccer,False,0.39
2024-09-20,South America,Bogotá,Carnival,False,0.4
2024-09-18,Africa,Casablanca,Sahara Desert,False,0.81
2024-10-05,Africa,Lagos,Global Economy,True,0.37
2024-09-18,North America,New York,Cybersecurity,True,0.71
2024-10-17,Africa,Casablanca,Health and Pandemics,True,0.7
2024-09-22,South America,Santiago,Global Trade,True,0.9
2024-09-27,Europe,Rome,Royal Families,False,0.96
2024-09-19,Asia,Tokyo,Sumo Wrestling,False,0.68
2024-10-09,South America,São Paulo,Andes Mountains,False,0.47
2024-09-24,Asia,Seoul,Great Wall,False,0.91
2024-10-05,Asia,Seoul,Silk Road,False,0.71
2024-09-26,North America,Mexico City,Cybersecurity,True,0.49
2024-09-28,North America,Chicago,Artificial Intelligence,True,0.65
2024-09-26,North America,Mexico City,Silicon Valley,False,0.35
2024-10-13,Asia,Shanghai,Silk Road,False,0.99
2024-09-26,North America,Mexico City,Wall Street,False,0.93
2024-09-29,Asia,Seoul,Bollywood,False,0.34
2024-09-30,Asia,Tokyo,Artificial Intelligence,True,0.49
2024-10-12,Africa,Johannesburg,Wildlife Conservation,False,0.43
2024-09-28,Oceania,Auckland,Outback,False,0.92
2024-10-16,Asia,Bangkok,Great Wall,False,0.9
2024-10-09,Africa,Cairo,Nile River,False,0.55
2024-09-24,South America,Bogotá,Soccer,False,0.85
2024-09-29,South America,Lima,Latin Music,False,0.83
2024-09-21,Oceania,Sydney,Climate Change,True,0.17
2024-09-23,Europe,Berlin,Technology Advancements,True,0.94
2024-09-29,Africa,Lagos,Nile River,False,0.86
2024-10-16,South America,Bogotá,Soccer,False,0.68
2024-10-14,Oceania,Brisbane,Kangaroos,False,0.24
2024-09-24,Europe,London,Brexit,False,0.16
2024-10-16,Europe,Berlin,Artificial Intelligence,True,0.57
2024-09-22,South America,Buenos Aires,Carnival,False,0.64
2024-10-16,Asia,Shanghai,Silk Road,False,0.54
2024-10-08,Oceania,Melbourne,Indigenous Rights,False,0.16
2024-09-20,Asia,Shanghai,Great Wall,False,0.8
2024-10-01,Africa,Nairobi,Wildlife Conservation,False,0.86
2024-09-27,Africa,Cairo,Safaris,False,0.9
2024-10-16,Oceania,Brisbane,Space Exploration,True,0.13
2024-10-06,Africa,Cairo,Global Trade,True,0.46
2024-09-25,North America,Chicago,US Politics,False,0.88
2024-09-19,North America,Mexico City,Technology Advancements,True,0.44
2024-09-30,North America,Toronto,US Politics,False,0.43
2024-10-17,Oceania,Perth,Outback,False,0.58
2024-10-10,Africa,Casablanca,Nile River,False,0.74
2024-09-19,South America,Bogotá,Andes Mountains,False,0.15
2024-10-08,South America,Lima,Latin Music,False,0.44
2024-10-11,Africa,Nairobi,Technology Advancements,True,0.48
2024-09-28,North America,Chicago,Hollywood,False,0.25
2024-09-20,North America,New York,NFL,False,0.8
2024-09-17,South America,Buenos Aires,Latin Music,False,0.21
2024-10-17,Oceania,Auckland,Great Barrier Reef,False,0.25
2024-10-01,South America,Lima,Amazon Rainforest,False,0.87
2024-09-30,Oceania,Brisbane,Great Barrier Reef,False,0.38
2024-10-14,South America,Bogotá,Carnival,False,0.95
2024-09-20,Africa,Nairobi,African Union,False,0.8
2024-10-02,Asia,Tokyo,Space Exploration,True,0.97
2024-10-10,Oceania,Perth,Indigenous Rights,False,0.34
2024-10-02,Oceania,Perth,Rugby,False,0.59
2024-10-01,Africa,Nairobi,Sahara Desert,False,0.14
2024-10-14,Oceania,Melbourne,Indigenous Rights,False,0.69
2024-10-17,Oceania,Sydney,Kangaroos,False,0.55
2024-10-06,Oceania,Sydney,Indigenous Rights,False,0.17
2024-10-03,South America,Buenos Aires,Health and Pandemics,True,0.2
2024-09-30,South America,Santiago,Amazon Rainforest,False,0.53
2024-09-27,Europe,London,International Relations,True,0.86
2024-10-11,Oceania,Perth,Artificial Intelligence,True,0.29
2024-09-30,Europe,Berlin,European Union,False,0.94
2024-10-11,Oceania,Auckland,Great Barrier Reef,False,0.78
2024-10-03,Europe,Berlin,Brexit,False,0.69
2024-09-28,Asia,Bangkok,Artificial Intelligence,True,0.37
2024-10-06,Europe,Paris,Royal Families,False,0.78
2024-10-01,Oceania,Auckland,Rugby,False,0.34
2024-10-14,South America,Buenos Aires,Climate Change,True,0.38
2024-09-23,Asia,Seoul,Great Wall,False,0.95
2024-09-20,Africa,Lagos,African Union,False,0.72
2024-10-05,Africa,Lagos,African Union,False,0.17
2024-09-21,Europe,Rome,Climate Change,True,1.0
2024-10-11,Oceania,Sydney,Outback,False,0.75
2024-10-01,Oceania,Melbourne,Kangaroos,False,0.78
2024-09-24,Africa,Lagos,Climate Change,True,0.63
2024-10-16,Europe,Paris,Space Exploration,True,0.23
2024-10-08,Oceania,Perth,Global Economy,True,0.63
2024-10-07,Asia,Mumbai,Sumo Wrestling,False,0.65
2024-09-30,North America,Toronto,Renewable Energy,True,0.16
2024-10-06,Europe,Madrid,European Union,False,0.1
2024-09-26,South America,Lima,Space Exploration,True,0.63
2024-10-01,Africa,Cairo,Global Economy,True,0.82
2024-09-17,Oceania,Perth,Kangaroos,False,0.44
2024-09-20,Oceania,Perth,Cybersecurity,True,0.27
2024-10-07,Africa,Casablanca,Sahara Desert,False,0.3
2024-10-02,Asia,Bangkok,Great Wall,False,0.78
2024-10-09,Asia,Tokyo,International Relations,True,0.4
2024-09-26,Asia,Mumbai,Silk Road,False,0.11
2024-10-16,South America,Bogotá,Global Economy,True,0.26
2024-10-14,Europe,Madrid,Art Exhibitions,False,0.26
2024-09-20,Asia,Bangkok,Silk Road,False,0.48
2024-10-02,Oceania,Auckland,Kangaroos,False,0.19
2024-09-21,Asia,Seoul,Sumo Wrestling,False,0.63
2024-10-06,Europe,Madrid,European Union,False,0.36
2024-10-05,Africa,Cairo,Nile River,False,0.8
2024-10-05,Africa,Casablanca,Global Economy,True,0.15
2024-09-20,North America,Toronto,US Politics,False,0.97
2024-09-25,Asia,Tokyo,Bollywood,False,0.29
2024-10-01,Africa,Nairobi,Climate Change,True,0.95
2024-10-13,Oceania,Melbourne,Indigenous Rights,False,0.36
2024-10-11,Europe,Madrid,Champions League,False,0.57
2024-10-04,North America,Los Angeles,US Politics,False,0.31
2024-10-06,Oceania,Sydney,Indigenous Rights,False,0.59
2024-10-16,Asia,Shanghai,Bollywood,False,0.2
2024-10-17,Africa,Casablanca,Wildlife Conservation,False,0.79
2024-10-08,South America,São Paulo,Soccer,False,0.39
2024-10-15,South America,Buenos Aires,Andes Mountains,False,0.52
2024-10-13,North America,Toronto,Silicon Valley,False,0.62
2024-10-01,Africa,Johannesburg,Safaris,False,0.2
2024-09-23,Oceania,Perth,Rugby,False,0.81
2024-09-25,South America,Lima,Global Trade,True,0.69
2024-09-29,Asia,Seoul,Bollywood,False,0.58
2024-09-26,Africa,Cairo,Space Exploration,True,0.73
2024-10-02,Oceania,Perth,Kangaroos,False,0.41
2024-10-11,South America,Bogotá,Latin Music,False,0.97
2024-10-06,Asia,Mumbai,Health and Pandemics,True,0.26
2024-10-03,Asia,Shanghai,Technology Advancements,True,0.98
2024-09-25,Oceania,Perth,Global Economy,True,0.55
2024-09-24,Oceania,Sydney,Rugby,False,0.92
2024-10-02,Asia,Tokyo,Great Wall,False,0.64
2024-09-28,South America,São Paulo,Soccer,False,0.52
2024-09-28,South America,Santiago,Carnival,False,0.95
2024-09-23,South America,São Paulo,Space Exploration,True,0.84
2024-10-01,Europe,Berlin,Health and Pandemics,True,0.47
2024-10-17,South America,Lima,Renewable Energy,True,0.43
2024-10-13,South America,São Paulo,Technology Advancements,True,0.55
2024-09-21,Asia,Mumbai,Space Exploration,True,0.8
